ID,start_date,start_time,mode,eval_id,net,fc2_nodes,fc1_nodes,fc_m1,r_c,total_folds,fold,level,sampler,ts_level_nb,masked_by_lung,z_size,y_size,x_size,loss,pretrained,epochs,weight_decay,batch_size,infer_stride,outfile,hostname,remark,Job_ID,Cluster,User/Group,State,Nodes,Cores_per_node,CPU_Utilized,CPU_Efficiency,Job_Wall-clock_time,Memory_Utilized,Memory_Efficiency,WARNING,end_date,end_time,elapsed_time,train_loss,train_mae,valid_loss,valid_mae,test_loss,test_mae,amp,net_parameters,data_shuffle,data_shuffle_seed,data_dir,label_file,tr_pat_nb,vd_pat_nb,ts_pat_nb,loader_workers,lr,gpuname,gpu_mem_usage,gpu_util,ave_Acc_L1_pos,ave_MAE_L1_pos,ave_WKappa_L1_pos,ave_Acc_L2_pos,ave_MAE_L2_pos,ave_WKappa_L2_pos,ave_Acc_L3_pos,ave_MAE_L3_pos,ave_WKappa_L3_pos,ave_Acc_L4_pos,ave_MAE_L4_pos,ave_WKappa_L4_pos,ave_Acc_L5_pos,ave_MAE_L5_pos,ave_WKappa_L5_pos,ave_Acc_all,ave_MAE_all,ave_WKappa_all,metrics_min,ave_Acc_L1,ave_MAE_L1,ave_WKappa_L1,ave_Acc_L2,ave_MAE_L2,ave_WKappa_L2,ave_Acc_L3,ave_MAE_L3,ave_WKappa_L3,ave_Acc_L4,ave_MAE_L4,ave_WKappa_L4,ave_Acc_L5,ave_MAE_L5,ave_WKappa_L5,train_L1,train_L2,train_L3,train_L4,train_L5,valid_L1,valid_L2,valid_L3,valid_L4,valid_L5,test_L1,test_L2,test_L3,test_L4,test_L5,icc_train_L1,icc_train_L2,icc_train_L3,icc_train_L4,icc_train_L5,icc_valid_L1,icc_valid_L2,icc_valid_L3,icc_valid_L4,icc_valid_L5,icc_test_L1,icc_test_L2,icc_test_L3,icc_test_L4,icc_test_L5,valid_ave_Acc_L1,valid_ave_MAE_L1,valid_WKappa_L1,valid_ave_Acc_L2,valid_ave_MAE_L2,valid_WKappa_L2,valid_ave_Acc_L3,valid_ave_MAE_L3,valid_WKappa_L3,valid_ave_Acc_L4,valid_ave_MAE_L4,valid_WKappa_L4,valid_ave_Acc_L5,valid_ave_MAE_L5,valid_WKappa_L5,valid_ave_Acc_all,valid_ave_MAE_all,valid_WKappa_all,resample_z,icc_validaug_L1,icc_validaug_L2,icc_validaug_L3,icc_validaug_L4,icc_validaug_L5,fine_level,fine_window,InsNorm,workers,if_test,valid_period,upper_value,lower_value,validaug_loss,validaug_mae,t_load_data,t_to_device,t_train_per_step,in_level,train_on_level,level_node,kd_net,infer_2nd,icc_alltrain_combined,icc_allvalid_combined,icc_alltest_combined
124,2021-05-09,09:40:51,train,0,vgg11_bn,1024,1024,512,r,4,1,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,8,slurmlogs/slurm-91559_0,node853,try vgg11bn,91559.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,12.0,00:00:54,8.82% of 00:10:12 core-walltime,00:00:51,1.08 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,,,,,,,,,,,,,,,,,,,,,
125,2021-05-09,09:40:52,train,0,vgg11_bn,1024,1024,512,r,4,2,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,8,slurmlogs/slurm-91559_1,node853,try vgg11bn,91559.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,12.0,00:00:54,8.82% of 00:10:12 core-walltime,00:00:51,1.08 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,,,,,,,,,,,,,,,,,,,,,
126,2021-05-09,09:41:17,train,0,vgg11_bn,1024,1024,512,r,4,3,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,8,slurmlogs/slurm-91560_0,node853,try vgg11bn,91560.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,12.0,00:00:46,15.33% of 00:05:00 core-walltime,00:00:25,1.40 MB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,,,,,,,,,,,,,,,,,,,,,
127,2021-05-09,09:41:18,train,0,vgg11_bn,1024,1024,512,r,4,4,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,8,slurmlogs/slurm-91560_1,node853,try vgg11bn,91560.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,12.0,00:00:46,15.33% of 00:05:00 core-walltime,00:00:25,1.40 MB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,,,,,,,,,,,,,,,,,,,,,
128,2021-05-09,11:52:05,train,0,cnn3fc1,1024,1024,512,r,4,4,0.0,0,240,0.0,160,256,256,mse,0,1000,0.0001,5,8,slurmlogs/slurm-91832_1,node853,try smaller patch size,91832.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,12.0,4-18:01:45,60.28% of 7-21:09:12 core-walltime,15:45:46,338.00 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,2021-05-10,03:37:36,15:45:31,110.5,7.99,55.77,5.75,59.2,5.86,True,3.0,,49.0,dataset/LowResolution_fix_size,dataset/SSc_DeepLearning/GohScores.xlsx,135.0,44.0,48.0,5.0,0.0001,GeForce RTX 2080 Ti,5174.0/11019.44 MB,21.8%,,,,,,,,,,,,,,,,,,,mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.99,1.0,1.0,1.0,0.97,0.98,0.99,1.0,0.99,0.98,0.99,0.99,1.0,0.99,,,,,,,,,,,,,,,,,,,256,0.97,0.98,0.99,1.0,0.99,,,,,,,,,,,,,,,,,,,,,
129,2021-05-09,11:52:06,train,0,cnn3fc1,1024,1024,512,r,4,3,0.0,0,240,0.0,160,256,256,mse,0,1000,0.0001,5,8,slurmlogs/slurm-91832_0,node853,try smaller patch size,91832.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,12.0,4-18:01:45,60.28% of 7-21:09:12 core-walltime,15:45:46,338.00 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,2021-05-10,03:36:47,15:44:41,109.8,8.13,58.32,5.62,57.6,5.81,True,3.0,,49.0,dataset/LowResolution_fix_size,dataset/SSc_DeepLearning/GohScores.xlsx,134.0,45.0,48.0,5.0,0.0001,GeForce RTX 2080 Ti,5174.0/11019.44 MB,3.8%,,,,,,,,,,,,,,,,,,,mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1.0,1.0,1.0,1.0,0.97,0.99,0.99,1.0,0.99,0.98,0.99,0.99,1.0,1.0,,,,,,,,,,,,,,,,,,,256,0.97,0.99,0.99,1.0,0.99,,,,,,,,,,,,,,,,,,,,,
130,2021-05-09,18:50:48,train,0,cnn3fc2,1024,1024,512,r,4,2,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,8,slurmlogs/slurm-91846_1,node855,try bigger net,91846.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,12.0,5-06:28:41,61.91% of 8-12:17:48 core-walltime,17:01:29,340.47 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,2021-05-10,11:49:05,16:58:17,101.94,7.75,46.36,5.34,49.42,5.4,True,7.0,,49.0,dataset/LowResolution_fix_size,dataset/SSc_DeepLearning/GohScores.xlsx,134.0,45.0,48.0,5.0,0.0001,GeForce RTX 2080 Ti,6026.0/11019.44 MB,21.8%,,,,,,,,,,,,,,,,,,,mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,256,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
131,2021-05-09,18:50:49,train,0,cnn3fc2,1024,1024,512,r,4,4,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,8,slurmlogs/slurm-91845_1,node855,try bigger net,91845.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,12.0,5-06:57:37,61.26% of 8-15:14:12 core-walltime,17:16:11,338.87 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,2021-05-10,11:39:52,16:49:03,95.04,7.68,49.38,5.54,56.35,5.66,True,7.0,,49.0,dataset/LowResolution_fix_size,dataset/SSc_DeepLearning/GohScores.xlsx,135.0,44.0,48.0,5.0,0.0001,GeForce RTX 2080 Ti,6026.0/11019.44 MB,10.4%,,,,,,,,,,,,,,,,,,,mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.99,0.99,0.99,1.0,0.99,0.99,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,256,0.99,0.99,0.99,1.0,0.99,,,,,,,,,,,,,,,,,,,,,
132,2021-05-09,18:50:50,train,0,cnn3fc2,1024,1024,512,r,4,3,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,8,slurmlogs/slurm-91845_0,node855,try bigger net,91845.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,12.0,5-06:57:37,61.26% of 8-15:14:12 core-walltime,17:16:11,338.87 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,2021-05-10,12:03:47,17:12:57,99.86,7.59,42.43,4.84,49.62,5.27,True,7.0,,49.0,dataset/LowResolution_fix_size,dataset/SSc_DeepLearning/GohScores.xlsx,134.0,45.0,48.0,5.0,0.0001,GeForce RTX 2080 Ti,6026.0/11019.44 MB,7.2%,,,,,,,,,,,,,,,,,,,mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.99,0.99,0.99,1.0,0.99,0.99,1.0,0.99,1.0,1.0,,,,,,,,,,,,,,,,,,,256,0.99,0.99,0.99,1.0,0.99,,,,,,,,,,,,,,,,,,,,,
133,2021-05-09,18:50:51,train,0,cnn3fc2,1024,1024,512,r,4,1,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,8,slurmlogs/slurm-91846_0,node855,try bigger net,91846.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,12.0,5-06:28:41,61.91% of 8-12:17:48 core-walltime,17:01:29,340.47 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,2021-05-10,11:46:48,16:55:57,95.8,7.45,42.69,5.04,45.52,5.0,True,7.0,,49.0,dataset/LowResolution_fix_size,dataset/SSc_DeepLearning/GohScores.xlsx,134.0,45.0,48.0,5.0,0.0001,GeForce RTX 2080 Ti,6026.0/11019.44 MB,7.4%,,,,,,,,,,,,,,,,,,,mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,256,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
134,2021-05-11,14:40:34,infer,74,cnn3fc1,1024,1024,512,r,4,3,0.0,0,240,0.0,192,256,256,mse,0,1,0.0001,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,,,,,,,,,,,,,,,,,,,,,
135,2021-05-11,14:46:57,infer,51,cnn3fc1,1024,1024,512,r,4,3,0.0,0,240,0.0,192,256,256,mse,0,1,0.0001,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,,,,,,,,,,,,,,,,,,,,,
136,2021-05-11,14:48:25,infer,51,cnn3fc1,1024,1024,512,r,4,3,0.0,0,240,0.0,192,256,256,mse,0,1,0.0001,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,,,,,,,,,,,,,,,,,,,,,
137,2021-05-11,14:54:05,infer,51,cnn3fc1,1024,1024,512,r,4,3,0.0,0,240,0.0,192,256,256,mse,0,1,0.0001,5,4,slurmlogs/slurm-92531_0,node853,infer,92531.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,6.0,00:29:20,25.14% of 01:56:42 core-walltime,00:19:27,169.06 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,2021-05-11,15:13:14,0:19:09,111.71,8.18,57.91,5.9,54.4,5.75,True,3.0,,49.0,dataset/LowResolution_fix_size,dataset/SSc_DeepLearning/GohScores.xlsx,134.0,45.0,48.0,5.0,0.0001,GeForce RTX 2080 Ti,3536.0/11019.44 MB,4.4%,,,,,,,,,,,,,,,,,,,mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,,,,,,,,,,,,,,,,,,,256,,,,,,,,,,,,,,,,,,,,,,,,,,
138,2021-05-11,14:55:00,infer,51,cnn3fc1,1024,1024,512,r,4,3,0.0,0,240,0.0,192,256,256,mse,0,1,0.0001,5,4,slurmlogs/slurm-92532_0,node853,infer median,92532.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,6.0,00:29:17,25.20% of 01:56:12 core-walltime,00:19:22,169.38 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,2021-05-11,15:14:13,0:19:13,111.71,8.18,57.91,5.9,54.4,5.75,True,3.0,,49.0,dataset/LowResolution_fix_size,dataset/SSc_DeepLearning/GohScores.xlsx,134.0,45.0,48.0,5.0,0.0001,GeForce RTX 2080 Ti,3536.0/11019.44 MB,9.8%,,,,,,,,,,,,,,,,,,,mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,,,,,,,,,,,,,,,,,,,256,,,,,,,,,,,,,,,,,,,,,,,,,,
139,2021-05-11,15:19:52,infer,51,cnn3fc1,1024,1024,512,r,4,1,0.0,0,240,0.0,192,256,256,mse,0,1,0.0001,5,4,slurmlogs/slurm-92539_0,node853,infer median,92539.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,6.0,00:30:32,24.68% of 02:03:42 core-walltime,00:20:37,169.22 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,2021-05-11,15:39:57,0:20:05,111.71,8.18,57.91,5.9,54.4,5.75,True,3.0,,49.0,dataset/LowResolution_fix_size,dataset/SSc_DeepLearning/GohScores.xlsx,134.0,45.0,48.0,5.0,0.0001,GeForce RTX 2080 Ti,3536.0/11019.44 MB,7.0%,,,,,,,,,,,,,,,,,,,mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,,,,,,,,,,,,,,,,,,,256,,,,,,,,,,,,,,,,,,,,,,,,,,
140,2021-05-11,15:19:59,infer,51,cnn3fc1,1024,1024,512,r,4,1,0.0,0,240,0.0,192,256,256,mse,0,1,0.0001,5,4,slurmlogs/slurm-92540_0,node853,infer median,92540.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,6.0,00:32:29,24.83% of 02:10:48 core-walltime,00:21:48,169.58 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,2021-05-11,15:41:39,0:21:40,111.71,8.18,57.91,5.9,54.4,5.75,True,3.0,,49.0,dataset/LowResolution_fix_size,dataset/SSc_DeepLearning/GohScores.xlsx,134.0,45.0,48.0,5.0,0.0001,GeForce RTX 2080 Ti,3536.0/11019.44 MB,10.2%,,,,,,,,,,,,,,,,,,,mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,,,,,,,,,,,,,,,,,,,256,,,,,,,,,,,,,,,,,,,,,,,,,,
141,2021-05-11,15:50:48,infer,139,cnn3fc1,1024,1024,512,r,4,1,0.0,0,240,0.0,192,256,256,mse,0,1,0.0001,5,4,,,,,,,,,,,,,,,,2021-05-11,15:50:54,0:00:06,111.71,8.18,57.91,5.9,54.4,5.75,False,3.0,,49.0,dataset/LowResolution_fix_size,dataset/SSc_DeepLearning/GohScores.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,,,,,,,,,,,,,,,,,,,256,,,,,,,,,,,,,,,,,,,,,,,,,,
142,2021-05-11,15:52:24,infer,140,cnn3fc1,1024,1024,512,r,4,1,0.0,0,240,0.0,192,256,256,mse,0,1,0.0001,5,4,,,,,,,,,,,,,,,,2021-05-11,15:52:29,0:00:05,111.71,8.18,57.91,5.9,54.4,5.75,False,3.0,,49.0,dataset/LowResolution_fix_size,dataset/SSc_DeepLearning/GohScores.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,,,,,,,,,,,,,,,,,,,256,,,,,,,,,,,,,,,,,,,,,,,,,,
143,2021-05-12,16:02:18,train,0,cnn3fc1,1024,1024,512,r,4,2,0.0,0,240,0.0,192,256,256,mse,0,1,0.0001,5,4,slurmlogs/slurm-92889_0,node853,validaug train.eval(),92889.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,6.0,00:33:40,26.64% of 02:06:24 core-walltime,00:21:04,169.42 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,2021-05-12,16:22:57,0:20:39,17640.03,121.51,15761.05,116.01,16983.04,121.47,True,3.0,,49.0,dataset/LowResolution_fix_size,dataset/SSc_DeepLearning/GohScores.xlsx,134.0,45.0,48.0,5.0,0.0001,GeForce RTX 2080 Ti,5984.0/11019.44 MB,6.6%,,,,,,,,,,,,,,,,,,,mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,0.29,0.47,0.58,0.71,0.53,0.6,0.77,0.83,0.89,0.31,0.37,0.55,0.65,0.75,,,,,,,,,,,,,,,,,,,256,0.53,0.6,0.77,0.83,0.89,,,,,,,,,,,,,,,,,,,,,
144,2021-05-12,16:02:25,train,0,cnn3fc1,1024,1024,512,r,4,2,0.0,0,240,0.0,192,256,256,mse,0,1,0.0001,5,4,slurmlogs/slurm-92888_0,node852,validaug train.eval(),92888.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,6.0,00:23:02,25.79% of 01:29:18 core-walltime,00:14:53,169.46 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,2021-05-12,16:16:03,0:13:38,17564.21,121.18,15455.8,114.92,16655.61,120.35,True,3.0,,49.0,dataset/LowResolution_fix_size,dataset/SSc_DeepLearning/GohScores.xlsx,134.0,45.0,48.0,5.0,0.0001,GeForce RTX 2080 Ti,5984.0/11019.44 MB,27.4%,,,,,,,,,,,,,,,,,,,mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,0.29,0.47,0.59,0.71,0.53,0.61,0.77,0.84,0.89,0.31,0.38,0.55,0.66,0.75,,,,,,,,,,,,,,,,,,,256,0.53,0.61,0.77,0.84,0.89,,,,,,,,,,,,,,,,,,,,,
145,2021-05-12,17:24:36,train,0,cnn3fc1,1024,1024,512,r,4,2,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,4,slurmlogs/slurm-92939_0,node852,validaug train.eval(),92939.0,alice,jjia/afd_b,CANCELLED (exit code 0),1.0,6.0,02:25:37,10.88% of 22:18:36 core-walltime,03:43:06,169.85 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2021-05-12,17:25:38,train,0,cnn3fc1,1024,1024,512,r,4,1,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,4,slurmlogs/slurm-92940_0,node853,validaug train.eval(),92940.0,alice,jjia/afd_b,CANCELLED (exit code 0),1.0,6.0,00:00:00,0.00% of 13:42:36 core-walltime,02:17:06,1.11 MB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,,,,,,,,,,,,,,,,,,,,,
147,2021-05-12,19:42:30,train,0,cnn4fc2,1024,1024,512,r,4,1,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,4,slurmlogs/slurm-92953_0,node853,"cnn4fc2, resize to 256,256,256, patch is 192, 256, 256",92953.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,6.0,00:04:30,18.75% of 00:24:00 core-walltime,00:04:00,28.26 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,,,,,,,,,,,,,,,,,,,,,
148,2021-05-12,19:42:47,train,0,cnn4fc2,1024,1024,512,r,4,2,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,4,slurmlogs/slurm-92954_0,node853,"cnn4fc2, resize to 256,256,256, patch is 192, 256, 256",92954.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,6.0,00:04:13,18.58% of 00:22:42 core-walltime,00:03:47,28.28 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,,,,,,,,,,,,,,,,,,,,,
149,2021-05-12,19:46:40,train,0,cnn4fc2,1024,1024,512,r,4,3,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,4,slurmlogs/slurm-92955_0,node853,"cnn4fc2, resize to 256,256,256, patch is 192, 256, 256",92955.0,alice,jjia/afd_b,CANCELLED (exit code 0),1.0,12.0,00:02:50,13.62% of 00:20:48 core-walltime,00:01:44,49.28 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,,,,,,,,,,,,,,,,,,,,,
150,2021-05-12,19:46:41,train,0,cnn4fc2,1024,1024,512,r,4,4,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,4,slurmlogs/slurm-92955_1,node853,"cnn4fc2, resize to 256,256,256, patch is 192, 256, 256",92955.0,alice,jjia/afd_b,CANCELLED (exit code 0),1.0,12.0,00:02:50,13.62% of 00:20:48 core-walltime,00:01:44,49.28 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,,,,,,,,,,,,,,,,,,,,,
151,2021-05-12,19:48:28,train,0,cnn4fc2,1024,1024,512,r,4,3,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,4,slurmlogs/slurm-92956_0,node853,"cnn4fc2, resize to 256,256,256, patch is 192, 256, 256",92956.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,12.0,00:07:52,17.88% of 00:44:00 core-walltime,00:03:40,168.61 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,,,,,,,,,,,,,,,,,,,,,
152,2021-05-12,19:48:29,train,0,cnn4fc2,1024,1024,512,r,4,4,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,4,slurmlogs/slurm-92956_1,node853,"cnn4fc2, resize to 256,256,256, patch is 192, 256, 256",92956.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,12.0,00:07:52,17.88% of 00:44:00 core-walltime,00:03:40,168.61 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,,,,,,,,,,,,,,,,,,,,,
153,2021-05-12,19:52:09,train,0,cnn4fc2,1024,1024,512,r,4,1,0.0,0,240,0.0,192,256,256,mse,0,1000,0.0001,5,4,slurmlogs/slurm-92957_0,node853,"cnn4fc2, resize to 256,256,256, patch is 192, 256, 256",92957.0,alice,jjia/afd_b,COMPLETED (exit code 0),1.0,12.0,00:07:27,18.81% of 00:39:36 core-walltime,00:03:18,53.64 GB,0.00% of 0.00 MB,Efficiency statistics may be misleading for RUNNING jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,,,,,,,,,,,,,,,,,,,,,
